"","exp_beta","weibull_beta","cox_beta","dist","gamma","n"
"136",-0.507074290248715,-0.471613466345826,-0.448269196073107,"piecewise",NA,100
"137",-0.824707408869861,-0.808624822674957,-0.818280720499076,"piecewise",NA,100
"138",-0.603708646121015,-0.445972110162191,-0.414342890538674,"piecewise",NA,100
"139",-0.47577121357851,-0.43123992303315,-0.425498826505296,"piecewise",NA,100
"140",-0.318018685761572,-0.247443711877723,-0.253408474947908,"piecewise",NA,100
"141",-0.397644022377924,-0.366276938873104,-0.335358806061086,"piecewise",NA,100
"142",-0.65550771001727,-0.583322344513874,-0.587486367896787,"piecewise",NA,100
"143",-0.927393208263572,-0.982210570652342,-0.948613535376709,"piecewise",NA,100
"144",-0.335660325302187,-0.302433488381069,-0.292466028165456,"piecewise",NA,100
"145",-0.232579018062353,-0.238848249755475,-0.25746989911055,"piecewise",NA,100
"146",-0.833422113265346,-0.827571452000963,-0.91675866813959,"piecewise",NA,100
"147",-0.796600151549271,-0.78610443245084,-0.723044352785368,"piecewise",NA,100
"148",-0.341858841965237,-0.33676410284437,-0.283472660439652,"piecewise",NA,100
"149",-0.628165843662954,-0.584572947814466,-0.642981481886684,"piecewise",NA,100
"150",-0.864919543629797,-0.9209812479735,-0.905066871122865,"piecewise",NA,100
"151",-1.01268699421317,-0.854103400765649,-0.841583938713235,"piecewise",NA,100
"152",-0.679441121022504,-0.567630862091835,-0.545119599857789,"piecewise",NA,100
"153",-0.604622193943603,-0.537640336559321,-0.498284526810977,"piecewise",NA,100
"154",-0.560271463038878,-0.480130171076932,-0.510179803598715,"piecewise",NA,100
"155",-0.203103285798333,-0.187245126192979,-0.198673646303001,"piecewise",NA,100
"156",-0.632886105731259,-0.555673348158809,-0.585249799893898,"piecewise",NA,100
"157",-0.431117734128896,-0.40422353030291,-0.392759153620684,"piecewise",NA,100
"158",-0.778658460820357,-0.711927431530218,-0.609214999286219,"piecewise",NA,100
"159",-0.442557524523626,-0.332038651553455,-0.307074774354092,"piecewise",NA,100
"160",-0.909310514715882,-0.854423182421784,-0.801392013994176,"piecewise",NA,100
"161",-0.228059940143048,-0.191585240647621,-0.241170958533215,"piecewise",NA,100
"162",-0.859123811792535,-0.835764699955004,-0.749900691070112,"piecewise",NA,100
"163",-0.537337818677471,-0.50674047850481,-0.465577350129436,"piecewise",NA,100
"164",-1.12982231513026,-1.01597527894698,-1.03274911505624,"piecewise",NA,100
"165",-0.916160200113039,-0.886156223560356,-0.819712990714208,"piecewise",NA,100
"166",-0.621166510212137,-0.522254287955716,-0.442896412554335,"piecewise",NA,100
"167",-0.412298133765201,-0.377197543827532,-0.408241721112443,"piecewise",NA,100
"168",-0.365409186846678,-0.316933248744797,-0.309624634986394,"piecewise",NA,100
"169",-0.407486909231959,-0.343907984205078,-0.311484004637633,"piecewise",NA,100
"170",-0.642060934845806,-0.591399999517994,-0.575543690308785,"piecewise",NA,100
"171",-0.732964101470977,-0.661191444447657,-0.769911467735223,"piecewise",NA,100
"172",-0.612948771451472,-0.491728298255196,-0.498427842989577,"piecewise",NA,100
"173",-0.742775529610021,-0.722721439653231,-0.732911531148454,"piecewise",NA,100
"174",-0.476913961387988,-0.414515213340813,-0.380813401987148,"piecewise",NA,100
"175",-0.620371455944916,-0.532097855154866,-0.478029784357148,"piecewise",NA,100
"176",-0.299739443781856,-0.238982526961962,-0.263848048162053,"piecewise",NA,100
"177",-0.493558108000749,-0.424115494395612,-0.443161131973081,"piecewise",NA,100
"178",-0.640630130484061,-0.577731200594406,-0.50130428687552,"piecewise",NA,100
"179",-0.636026210262481,-0.576152155488136,-0.495405313030639,"piecewise",NA,100
"180",-0.642725943596989,-0.707427790666965,-0.605002586713898,"piecewise",NA,100
"181",-0.651487699107834,-0.612686851023595,-0.581176487932606,"piecewise",NA,100
"182",-0.672581602894762,-0.652925861037593,-0.555825574723743,"piecewise",NA,100
"183",-0.582422286886412,-0.571391130235732,-0.463910918221653,"piecewise",NA,100
"184",-0.387883813912628,-0.33964247757968,-0.299316015229621,"piecewise",NA,100
"185",-0.339261638974198,-0.29373744381922,-0.265940911711929,"piecewise",NA,100
"186",-0.166103185624089,-0.138065617487497,-0.148061055140474,"piecewise",NA,100
"187",-0.617090406201977,-0.602818416048119,-0.609742236333978,"piecewise",NA,100
"188",-0.795667299386875,-0.736089902171778,-0.719802917037537,"piecewise",NA,100
"189",-0.888688709479361,-0.793308436991986,-0.765533831867397,"piecewise",NA,100
"190",-0.385339628526013,-0.305020575008622,-0.301300264505332,"piecewise",NA,100
"191",-0.64515607005503,-0.606615409478468,-0.58354377123288,"piecewise",NA,100
"192",-0.692182862538879,-0.609290809665983,-0.557475271668898,"piecewise",NA,100
"193",-0.312549210720676,-0.296755498222228,-0.301173525619447,"piecewise",NA,100
"194",-0.565985160573774,-0.460538555617953,-0.460948083355382,"piecewise",NA,100
"195",-0.405624601924722,-0.359378454736548,-0.33590616985388,"piecewise",NA,100
"196",-0.638811432633712,-0.602824090190867,-0.618933726445031,"piecewise",NA,100
"197",-1.03373091001918,-0.963713092781796,-0.95730995753442,"piecewise",NA,100
"198",-0.216836634694159,-0.201712981271797,-0.197439912308186,"piecewise",NA,100
"199",-0.416734828425252,-0.297243380336196,-0.326231535873937,"piecewise",NA,100
"200",-0.906409712749485,-0.793458962491761,-0.750800661665964,"piecewise",NA,100
"201",-0.803796627609541,-0.741408540914992,-0.738167371673232,"piecewise",NA,100
"202",-0.704352921067268,-0.587217569765785,-0.557574959004369,"piecewise",NA,100
"203",-0.17273822954476,-0.154270192116723,-0.158473317865338,"piecewise",NA,100
"204",-0.251676723112901,-0.225739738081204,-0.178843350946759,"piecewise",NA,100
"205",-0.836280347190456,-0.752695054818233,-0.763032593758271,"piecewise",NA,100
"206",-0.492448054300156,-0.417195131376307,-0.376780039012197,"piecewise",NA,100
"207",-0.454903932628199,-0.420906435288823,-0.416609744724517,"piecewise",NA,100
"208",-0.73293038954545,-0.706589211521071,-0.687357951238654,"piecewise",NA,100
"209",-0.368881805500141,-0.321699126384733,-0.291696575093134,"piecewise",NA,100
"210",-0.497348782217556,-0.463364366871413,-0.409157226073211,"piecewise",NA,100
"211",-0.518022672544751,-0.43033071967503,-0.438474375433758,"piecewise",NA,100
"212",-0.462975604361748,-0.454754923170634,-0.485667541536871,"piecewise",NA,100
"213",-0.353898702348053,-0.260524699582527,-0.264029110248481,"piecewise",NA,100
"214",-0.346939396229007,-0.335010954207628,-0.326599646738818,"piecewise",NA,100
"215",-0.642453472609298,-0.575898858058496,-0.594060115907087,"piecewise",NA,100
"216",-0.385964516736218,-0.327079705295132,-0.330938940513402,"piecewise",NA,100
"217",-0.668430888524779,-0.591220381995115,-0.560675755637523,"piecewise",NA,100
"218",-0.473449933164745,-0.459652558040784,-0.456243119271703,"piecewise",NA,100
"219",-0.752750324555921,-0.671644686283293,-0.647245654465306,"piecewise",NA,100
"220",-0.635302673934668,-0.525357628832357,-0.54859563360326,"piecewise",NA,100
"221",-0.281344229301819,-0.262973967624654,-0.317212438361431,"piecewise",NA,100
"222",-0.951078742761842,-0.809628212763745,-0.734442833812342,"piecewise",NA,100
"223",-0.922396165020448,-0.916231299530049,-0.918758772392462,"piecewise",NA,100
"224",-0.633746550349269,-0.557128678972857,-0.530745303552092,"piecewise",NA,100
"225",-0.636875029766337,-0.56489302901059,-0.542296433358173,"piecewise",NA,100
"226",-0.670471747445727,-0.602318651057874,-0.647079616028904,"piecewise",NA,100
"227",-0.25055927364144,-0.236834793370771,-0.247650684067067,"piecewise",NA,100
"228",-0.972806499191949,-1.00994363998101,-0.967661932998967,"piecewise",NA,100
"229",-0.601486522134375,-0.584511959875078,-0.599442673431889,"piecewise",NA,100
"230",-0.885790002153425,-0.778510818115687,-0.810552190030031,"piecewise",NA,100
"231",-0.374279306144423,-0.344924397914683,-0.317401693875193,"piecewise",NA,100
"232",-0.854516313412984,-0.739707326537821,-0.720211571107552,"piecewise",NA,100
"233",-0.830432178131007,-0.772469611514739,-0.807313870620901,"piecewise",NA,100
"234",-0.692218812121707,-0.625560661833298,-0.659553084771161,"piecewise",NA,100
"235",-0.968095050927571,-0.837928867350509,-0.836426633603755,"piecewise",NA,100
"236",-0.454336692288504,-0.376779985638139,-0.393016616452365,"piecewise",NA,100
"237",-0.675412171916442,-0.602700163913936,-0.585670171477609,"piecewise",NA,100
"238",-0.919203651145774,-0.778231837147503,-0.720049938107425,"piecewise",NA,100
"239",-0.635244559696865,-0.60967505318518,-0.585290804679798,"piecewise",NA,100
"240",-0.772894909076486,-0.744387302770973,-0.748736662019225,"piecewise",NA,100
"241",-0.467174706956451,-0.438743154441691,-0.393417491311206,"piecewise",NA,100
"242",-0.620259150258291,-0.567431960020774,-0.535647658534242,"piecewise",NA,100
"243",-0.692098220960376,-0.702523903125002,-0.629322503311394,"piecewise",NA,100
"244",-0.16553240021216,-0.161552599814979,-0.123623442386866,"piecewise",NA,100
"245",-0.7070771479616,-0.639857014577749,-0.673089536742041,"piecewise",NA,100
"246",-0.362699073348391,-0.351109140409108,-0.388387497269946,"piecewise",NA,100
"247",-0.441513203512791,-0.425996627920456,-0.361914719413526,"piecewise",NA,100
"248",-0.503546254109121,-0.451271454982633,-0.496756865489922,"piecewise",NA,100
"249",-0.504050941097939,-0.471517718888386,-0.465034377198264,"piecewise",NA,100
"250",-0.611362991460083,-0.565376910365727,-0.534559280489045,"piecewise",NA,100
"251",-0.911061485351944,-0.80709681024628,-0.82091192663642,"piecewise",NA,100
"252",-0.670809556573087,-0.630471906412848,-0.596262830947356,"piecewise",NA,100
"253",-0.763615332333826,-0.6838037537628,-0.673961168761765,"piecewise",NA,100
"254",-0.531839107716396,-0.519585092525701,-0.480350622904907,"piecewise",NA,100
"255",-0.512134398514488,-0.438147223308838,-0.429154862905996,"piecewise",NA,100
"256",-0.235383023879453,-0.222933085417729,-0.203855275281191,"piecewise",NA,100
"257",-0.538570231995211,-0.518123393284972,-0.537288191567136,"piecewise",NA,100
"258",-0.480190919507871,-0.44648597332698,-0.391215048601979,"piecewise",NA,100
"259",-0.289430582636558,-0.2272290913348,-0.226400080248011,"piecewise",NA,100
"260",-0.458896624312628,-0.402543323504269,-0.403910969099945,"piecewise",NA,100
"261",-0.515004525833211,-0.459365306498521,-0.438848650107045,"piecewise",NA,100
"262",-0.192147081273671,-0.161468260303728,-0.165296325510609,"piecewise",NA,100
"263",-0.956648859600574,-0.870850065914837,-0.821010433138037,"piecewise",NA,100
"264",-0.995902845881979,-0.943451480164479,-0.93855811932776,"piecewise",NA,100
"265",-0.461141941123509,-0.394381096539738,-0.421121899437163,"piecewise",NA,100
"266",-0.873062506371293,-0.891014670280971,-0.862416202630837,"piecewise",NA,100
"267",-0.774258128023565,-0.652599098422774,-0.620872174219131,"piecewise",NA,100
"268",-0.761681739091901,-0.671135927898746,-0.630630476125696,"piecewise",NA,100
"269",-0.601891148436484,-0.557499754940175,-0.534373050407662,"piecewise",NA,100
"270",-0.950216065792789,-0.890098007802979,-0.902087063086468,"piecewise",NA,100
"271",-0.222519735372768,-0.224169977378459,-0.173354208192917,"piecewise",NA,100
"272",-0.339844253541111,-0.262853328035902,-0.258634524194054,"piecewise",NA,100
"273",-0.721581298171813,-0.62337865731028,-0.638485488173248,"piecewise",NA,100
"274",-0.663651486148175,-0.603710683637793,-0.626711754068058,"piecewise",NA,100
"275",-0.773317052310041,-0.621285830856011,-0.565946030224408,"piecewise",NA,100
"276",-0.520005260954703,-0.490307751627251,-0.500133545224261,"piecewise",NA,100
"277",-0.166421754501495,-0.139046712969257,-0.133039412744008,"piecewise",NA,100
"278",-0.580696036112325,-0.541773634599442,-0.518433080049405,"piecewise",NA,100
"279",-1.10823570618505,-0.988515778499659,-0.912086747724093,"piecewise",NA,100
"280",-0.696754520289315,-0.649277876567587,-0.545111471904902,"piecewise",NA,100
"281",-0.294781154256108,-0.287805110359379,-0.25352862301859,"piecewise",NA,100
"282",-0.469085800899479,-0.392549460122953,-0.358928588757915,"piecewise",NA,100
"283",-0.412526195937093,-0.383974237329455,-0.38988349281216,"piecewise",NA,100
"284",-0.730244930922588,-0.682898639880349,-0.662956420517099,"piecewise",NA,100
"285",-0.588379061765185,-0.499495392592198,-0.491759829508591,"piecewise",NA,100
"286",-0.524123711797776,-0.468865774659644,-0.500406456935018,"piecewise",NA,100
"287",-0.945696264797044,-0.815220990589643,-0.844323304582278,"piecewise",NA,100
"288",-0.33485352748066,-0.315807896079861,-0.227534391976149,"piecewise",NA,100
"289",-1.01883493594058,-1.0129895221624,-1.06109477708192,"piecewise",NA,100
"290",-0.383720043004071,-0.408458576490705,-0.346285441182509,"piecewise",NA,100
"291",-0.699105264100092,-0.553817350698963,-0.559946931567649,"piecewise",NA,100
"292",-0.727912374857749,-0.648114074234845,-0.618792929777459,"piecewise",NA,100
"293",-0.374307221104356,-0.340920563797819,-0.294698222562994,"piecewise",NA,100
"294",-0.539784318719794,-0.427548212680322,-0.43023557773026,"piecewise",NA,100
"295",-0.217632403811489,-0.196641270441889,-0.159584710746479,"piecewise",NA,100
"296",-0.49395751661963,-0.4589893807614,-0.470708985839945,"piecewise",NA,100
"297",-0.709374085259563,-0.63344361903089,-0.565629278709874,"piecewise",NA,100
"298",-0.597421521281781,-0.527237316735776,-0.548106776098299,"piecewise",NA,100
"299",-0.499426834833073,-0.432215273373158,-0.387098151427434,"piecewise",NA,100
"300",-0.699820160603459,-0.623846558186792,-0.594512380134386,"piecewise",NA,100
"301",-0.732125708912422,-0.584626209526401,-0.569730714857246,"piecewise",NA,100
"302",-0.44136820360255,-0.406681391981156,-0.375315600440012,"piecewise",NA,100
"303",-0.799718899244198,-0.710451983190233,-0.730032793831396,"piecewise",NA,100
"304",-0.597920051336249,-0.448126200691977,-0.404752710916479,"piecewise",NA,100
"305",-0.482848970073526,-0.430918570866896,-0.40159723767943,"piecewise",NA,100
"306",-0.95185669884328,-0.850877645408059,-0.792999151184796,"piecewise",NA,100
"307",-0.416075830560272,-0.366016026218707,-0.361101115452553,"piecewise",NA,100
"308",-0.935594651012854,-0.875206223568038,-0.79383748005172,"piecewise",NA,100
"309",-0.267430674233449,-0.254582985853435,-0.289387026638613,"piecewise",NA,100
"310",-1.05053179347245,-1.01967884468247,-0.80767475290137,"piecewise",NA,100
"311",-0.167498179439753,-0.161403226571425,-0.139424721659156,"piecewise",NA,100
"312",-0.632580986612601,-0.601080367215537,-0.622107040376912,"piecewise",NA,100
"313",-0.786351243748244,-0.681078387065047,-0.65265044974217,"piecewise",NA,100
"314",-0.721761834166116,-0.626833158853813,-0.564906986952489,"piecewise",NA,100
"315",-0.520568661774039,-0.454612834000482,-0.336800303059275,"piecewise",NA,100
"316",-0.446103268767732,-0.386540656819992,-0.358469378553865,"piecewise",NA,100
"317",-0.882850381773611,-0.76118382125156,-0.799330019336404,"piecewise",NA,100
"318",-0.276884441265331,-0.188646963906335,-0.335090191267,"piecewise",NA,100
"319",-0.256932511680168,-0.226974096294313,-0.239221644608635,"piecewise",NA,100
"320",-0.309775025617092,-0.320977872141524,-0.268511066299343,"piecewise",NA,100
"321",-0.492676480617215,-0.408950703163454,-0.442216004673219,"piecewise",NA,100
"322",-0.744435345402401,-0.669669807071075,-0.665078916370624,"piecewise",NA,100
"323",-0.733164590527064,-0.666405455342126,-0.729329026363514,"piecewise",NA,100
"324",-0.14936578301062,-0.133928392548227,-0.122414238060553,"piecewise",NA,100
"325",-0.422511388208772,-0.389652476320225,-0.36531162848004,"piecewise",NA,100
"326",-0.35244422160313,-0.30881208396975,-0.257242115064719,"piecewise",NA,100
"327",-0.907114854811445,-0.745385360614798,-0.703758423746949,"piecewise",NA,100
"328",-0.130655418844167,-0.137659947129042,-0.248220384294103,"piecewise",NA,100
"329",-0.620894540042878,-0.591661168539586,-0.573682973344358,"piecewise",NA,100
"330",-0.542888530079221,-0.515832569210355,-0.476378204187683,"piecewise",NA,100
"331",-0.176524437046994,-0.178833556394964,-0.160984074044976,"piecewise",NA,100
"332",-0.224224482403366,-0.213666558221663,-0.265221885651921,"piecewise",NA,100
"333",-0.615907472121508,-0.57773203046606,-0.573687193053501,"piecewise",NA,100
"334",-0.537351578281974,-0.488612858912378,-0.452023219660321,"piecewise",NA,100
"335",-1.1010449999766,-1.00147099722849,-0.915505171021728,"piecewise",NA,100
"336",-0.49562194967626,-0.443360088710481,-0.463670672020955,"piecewise",NA,100
"337",-0.979801200943513,-0.879043995001457,-0.945961151119168,"piecewise",NA,100
"338",-0.860265675106918,-0.791366514629357,-0.772825687217378,"piecewise",NA,100
"339",-0.90307135206131,-0.762258677734125,-0.757930247676401,"piecewise",NA,100
