"","exp_beta","weibull_beta","cox_beta","dist","gamma","n"
"519",-0.521184683889995,-0.612951832490232,-0.268685092842877,"lnorm",NA,100
"520",-0.584631540866918,-0.668236174369687,-0.453496223193697,"lnorm",NA,100
"521",-0.499934363707824,-0.55853244535371,-0.136591445737192,"lnorm",NA,100
"522",-0.43892849470224,-0.544874014256323,-0.74892720604966,"lnorm",NA,100
"523",-0.514759685761817,-0.616140639732245,-0.634067027668572,"lnorm",NA,100
"524",-0.360992362593478,-0.442420121316044,-0.559499013399819,"lnorm",NA,100
"525",-0.465081249011464,-0.562603597564739,-0.622797546040797,"lnorm",NA,100
"526",-0.476574501644103,-0.555874381209333,-0.582401029570042,"lnorm",NA,100
"527",-0.537809885148437,-0.619185797823671,-0.353148750713596,"lnorm",NA,100
"528",-0.46038811255067,-0.557334365514512,-0.413224620328879,"lnorm",NA,100
"529",-0.501776444237864,-0.619187306269223,-0.502436061112476,"lnorm",NA,100
"530",-0.458401198579428,-0.573195233185025,-0.792348318311562,"lnorm",NA,100
"531",-0.58189706559041,-0.672866209814496,-0.439613535569365,"lnorm",NA,100
"532",-0.427461300076704,-0.527576638606908,-1.00946463922146,"lnorm",NA,100
"533",-0.545346945231151,-0.671927562494827,-0.469542375170444,"lnorm",NA,100
"534",-0.551788639795398,-0.635001241927082,-0.18757999983948,"lnorm",NA,100
"535",-0.428438565110882,-0.51941568232072,-0.657022771101147,"lnorm",NA,100
"536",-0.411907976215928,-0.541569560479404,-0.53862046583846,"lnorm",NA,100
"537",-0.490028005208447,-0.591255605681981,-0.682438820868464,"lnorm",NA,100
"538",-0.552882296851654,-0.661958748031951,-0.453483543878037,"lnorm",NA,100
"539",-0.393385342205994,-0.468086313139545,-0.746497564855195,"lnorm",NA,100
"540",-0.566754966436096,-0.669078108884907,-0.5041097455927,"lnorm",NA,100
"541",-0.440258455071991,-0.541955141923259,-0.5054724849542,"lnorm",NA,100
"542",-0.508934061856428,-0.619885649055446,-0.568972242460643,"lnorm",NA,100
"543",-0.461684989888238,-0.536552939198169,-0.477633098740435,"lnorm",NA,100
"544",-0.550421941721133,-0.609647371606016,-0.489258381910309,"lnorm",NA,100
